date,material_category,state,location,buying_price,unit,market_range_low,market_range_high,requires_handling_fee,source_type,source
09-07-2026,Iron,Punjab,Amritsar,37.48,per kg,34.48,40.48,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Lead,Punjab,Amritsar,94.74,per kg,87.16,102.32,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,PCB,Punjab,Amritsar,112.18,per kg,103.21,121.15,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Cable,Punjab,Amritsar,234.87,per kg,216.08,253.66,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Motor,Punjab,Amritsar,52.63,per kg,48.42,56.84,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Battery,Punjab,Amritsar,40.2,per kg,36.98,43.42,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,LCD,Punjab,Amritsar,19.98,per kg,18.38,21.58,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Copper,Punjab,Jalandhar,638.91,per kg,587.8,690.02,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Aluminium,Punjab,Jalandhar,145.34,per kg,133.71,156.97,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Iron,Punjab,Jalandhar,33.1,per kg,30.45,35.75,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Lead,Punjab,Jalandhar,91.98,per kg,84.62,99.34,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,PCB,Punjab,Jalandhar,111.37,per kg,102.46,120.28,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Cable,Punjab,Jalandhar,217.18,per kg,199.81,234.55,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Motor,Punjab,Jalandhar,44.41,per kg,40.86,47.96,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Battery,Punjab,Jalandhar,43.22,per kg,39.76,46.68,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,LCD,Punjab,Jalandhar,20.84,per kg,19.17,22.51,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Copper,Maharashtra,Mumbai,620.37,per kg,570.74,670.0,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Aluminium,Maharashtra,Mumbai,148.86,per kg,136.95,160.77,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Iron,Maharashtra,Mumbai,39.7,per kg,36.52,42.88,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Lead,Maharashtra,Mumbai,108.5,per kg,99.82,117.18,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,PCB,Maharashtra,Mumbai,119.81,per kg,110.23,129.39,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Cable,Maharashtra,Mumbai,285.13,per kg,262.32,307.94,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Motor,Maharashtra,Mumbai,46.61,per kg,42.88,50.34,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Battery,Maharashtra,Mumbai,40.26,per kg,37.04,43.48,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,LCD,Maharashtra,Mumbai,19.66,per kg,18.09,21.23,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Copper,Maharashtra,Pune,651.78,per kg,599.64,703.92,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Aluminium,Maharashtra,Pune,146.94,per kg,135.18,158.7,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Iron,Maharashtra,Pune,38.7,per kg,35.6,41.8,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Lead,Maharashtra,Pune,109.74,per kg,100.96,118.52,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,PCB,Maharashtra,Pune,122.0,per kg,112.24,131.76,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Cable,Maharashtra,Pune,257.25,per kg,236.67,277.83,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Motor,Maharashtra,Pune,52.97,per kg,48.73,57.21,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,Battery,Maharashtra,Pune,41.56,per kg,38.24,44.88,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
09-07-2026,LCD,Maharashtra,Pune,19.7,per kg,18.12,21.28,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Copper,Punjab,Ludhiana,669.66,per kg,616.09,723.23,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Aluminium,Punjab,Ludhiana,144.87,per kg,133.28,156.46,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Iron,Punjab,Ludhiana,37.78,per kg,34.76,40.8,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Lead,Punjab,Ludhiana,95.31,per kg,87.69,102.93,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,PCB,Punjab,Ludhiana,110.72,per kg,101.86,119.58,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Cable,Punjab,Ludhiana,243.02,per kg,223.58,262.46,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Motor,Punjab,Ludhiana,47.35,per kg,43.56,51.14,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Battery,Punjab,Ludhiana,39.6,per kg,36.43,42.77,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,LCD,Punjab,Ludhiana,21.86,per kg,20.11,23.61,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Copper,Punjab,Amritsar,676.01,per kg,621.93,730.09,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Aluminium,Punjab,Amritsar,140.09,per kg,128.88,151.3,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Iron,Punjab,Amritsar,33.81,per kg,31.11,36.51,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Lead,Punjab,Amritsar,92.66,per kg,85.25,100.07,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,PCB,Punjab,Amritsar,107.25,per kg,98.67,115.83,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Cable,Punjab,Amritsar,268.26,per kg,246.8,289.72,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Motor,Punjab,Amritsar,45.29,per kg,41.67,48.91,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Battery,Punjab,Amritsar,41.72,per kg,38.38,45.06,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,LCD,Punjab,Amritsar,22.62,per kg,20.81,24.43,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Copper,Punjab,Jalandhar,553.74,per kg,509.44,598.04,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Aluminium,Punjab,Jalandhar,152.46,per kg,140.26,164.66,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Iron,Punjab,Jalandhar,32.83,per kg,30.2,35.46,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Lead,Punjab,Jalandhar,99.27,per kg,91.33,107.21,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,PCB,Punjab,Jalandhar,109.4,per kg,100.65,118.15,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Cable,Punjab,Jalandhar,257.06,per kg,236.5,277.62,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Motor,Punjab,Jalandhar,42.14,per kg,38.77,45.51,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Battery,Punjab,Jalandhar,42.73,per kg,39.31,46.15,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,LCD,Punjab,Jalandhar,20.65,per kg,19.0,22.3,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Copper,Maharashtra,Mumbai,715.97,per kg,658.69,773.25,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Aluminium,Maharashtra,Mumbai,166.39,per kg,153.08,179.7,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Iron,Maharashtra,Mumbai,36.51,per kg,33.59,39.43,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Lead,Maharashtra,Mumbai,105.02,per kg,96.62,113.42,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,PCB,Maharashtra,Mumbai,122.25,per kg,112.47,132.03,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Cable,Maharashtra,Mumbai,275.4,per kg,253.37,297.43,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Motor,Maharashtra,Mumbai,51.6,per kg,47.47,55.73,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Battery,Maharashtra,Mumbai,40.16,per kg,36.95,43.37,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,LCD,Maharashtra,Mumbai,19.88,per kg,18.29,21.47,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Copper,Maharashtra,Pune,621.58,per kg,571.85,671.31,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Aluminium,Maharashtra,Pune,144.0,per kg,132.48,155.52,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Iron,Maharashtra,Pune,40.1,per kg,36.89,43.31,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Lead,Maharashtra,Pune,97.37,per kg,89.58,105.16,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,PCB,Maharashtra,Pune,108.65,per kg,99.96,117.34,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Cable,Maharashtra,Pune,247.42,per kg,227.63,267.21,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Motor,Maharashtra,Pune,48.32,per kg,44.45,52.19,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,Battery,Maharashtra,Pune,40.71,per kg,37.45,43.97,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
08-07-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
